FPR,TPR,Threshold
0.01335240820219361,0.9631268436578171,0.7159553170204163
0.01335240820219361,0.9638643067846607,0.7113084197044373
0.01430615164520744,0.9638643067846607,0.6960444450378418
0.01430615164520744,0.9646017699115044,0.6898409724235535
0.014783023366714354,0.9646017699115044,0.6890137791633606
0.014783023366714354,0.9668141592920354,0.6821855902671814
0.015736766809728183,0.9668141592920354,0.6795129179954529
0.015736766809728183,0.967551622418879,0.6737458109855652
0.016213638531235097,0.967551622418879,0.6508059501647949
0.016213638531235097,0.9682890855457227,0.6454827189445496
0.017167381974248927,0.9682890855457227,0.6389712691307068
0.017167381974248927,0.9705014749262537,0.6205134391784668
0.018121125417262757,0.9705014749262537,0.6155474781990051
0.018121125417262757,0.9734513274336283,0.5960114002227783
0.01859799713876967,0.9734513274336283,0.5919215679168701
0.01859799713876967,0.974188790560472,0.5823431611061096
0.019074868860276584,0.974188790560472,0.5771969556808472
0.019074868860276584,0.9749262536873157,0.5708942413330078
0.0195517405817835,0.9749262536873157,0.5662593245506287
0.0195517405817835,0.9771386430678466,0.5508931875228882
0.020982355746304245,0.9771386430678466,0.5282354950904846
0.020982355746304245,0.9786135693215339,0.5257280468940735
0.02145922746781116,0.9786135693215339,0.5182883739471436
0.02145922746781116,0.9793510324483776,0.5149024128913879
0.02241297091082499,0.9793510324483776,0.5101725459098816
0.02241297091082499,0.9800884955752213,0.4713534116744995
0.022889842632331903,0.9800884955752213,0.46822893619537354
0.022889842632331903,0.9808259587020649,0.4663847088813782
0.023843586075345733,0.9808259587020649,0.45347875356674194
0.024320457796852647,0.9808259587020649,0.4489361047744751
0.024320457796852647,0.9815634218289085,0.44780799746513367
0.02575107296137339,0.9815634218289085,0.4393881559371948
0.02575107296137339,0.9823008849557522,0.4351152181625366
0.028135431568907965,0.9823008849557522,0.4097171425819397
0.028135431568907965,0.9830383480825958,0.408551424741745
0.037672865999046255,0.9830383480825958,0.33771342039108276
0.037672865999046255,0.9837758112094396,0.33767932653427124
0.03814973772055317,0.9837758112094396,0.3337657153606415
0.03814973772055317,0.9845132743362832,0.33200374245643616
0.039580352885073916,0.9845132743362832,0.31744715571403503
0.039580352885073916,0.9852507374631269,0.3166753649711609
0.042441583214115404,0.9852507374631269,0.2749193012714386
0.042441583214115404,0.9867256637168141,0.2672586739063263
0.043872198378636144,0.9867256637168141,0.25065216422080994
0.043872198378636144,0.9874631268436578,0.2437775880098343
0.04673342870767763,0.9874631268436578,0.2358424961566925
0.047687172150691466,0.9874631268436578,0.23547372221946716
0.05245588936576061,0.9874631268436578,0.21259665489196777
0.05245588936576061,0.9882005899705014,0.21233168244361877
0.06342393896041965,0.9882005899705014,0.1698818951845169
0.06437768240343347,0.9882005899705014,0.16968408226966858
0.06723891273247497,0.9882005899705014,0.15970668196678162
0.0681926561754888,0.9882005899705014,0.15936493873596191
0.07105388650453028,0.9882005899705014,0.15303070843219757
